CellCenters:0,CellCenters:1,CellCenters:2
8.05,0.5,259.72
8.05,0.5,259.67
8.05,0.5,259.62
8.05,0.5,259.57
8.05,0.5,259.52
8.05,0.5,259.47
8.05,0.5,259.42
8.05,0.5,259.37
8.05,0.5,259.32
8.05,0.5,259.27
8.05,0.5,259.22
8.05,0.5,259.17
8.05,0.5,259.12
8.05,0.5,259.07
8.05,0.5,259.02
8.05,0.5,258.97
8.05,0.5,258.92
8.05,0.5,258.87
8.05,0.5,258.82
8.05,0.5,258.77
8.05,0.5,258.72
8.05,0.5,258.67
8.05,0.5,258.62
8.05,0.5,258.57
8.05,0.5,258.52
8.05,0.5,258.47
8.05,0.5,258.42
8.05,0.5,258.25
7.95,0.5,257.69
7.95,0.5,256.64
7.95,0.5,255.09
7.95,0.5,253.04
7.95,0.5,250.49
7.95,0.5,247.44
7.95,0.5,243.89
8.05,0.5,257.7
8.05,0.5,256.65
8.05,0.5,255.1
8.05,0.5,253.05
8.05,0.5,250.5
8.05,0.5,247.45
8.05,0.5,243.9
8.15,0.5,260.88
8.15,0.5,260.83
8.15,0.5,260.78
8.15,0.5,260.73
8.15,0.5,260.68
8.15,0.5,260.63
8.15,0.5,260.58
8.15,0.5,260.53
8.15,0.5,260.48
8.15,0.5,260.43
8.15,0.5,260.38
8.15,0.5,260.33
8.15,0.5,260.28
8.15,0.5,260.23
8.15,0.5,260.18
8.15,0.5,260.13
8.15,0.5,260.08
8.15,0.5,260.03
8.15,0.5,259.98
8.15,0.5,259.93
8.15,0.5,259.88
8.15,0.5,259.83
8.15,0.5,259.78
8.15,0.5,259.73
8.15,0.5,259.68
8.15,0.5,259.63
8.15,0.5,259.58
8.15,0.5,259.53
8.15,0.5,259.48
8.15,0.5,259.43
8.15,0.5,259.38
8.15,0.5,259.33
8.15,0.5,259.28
8.15,0.5,259.23
8.15,0.5,259.18
8.15,0.5,259.13
8.15,0.5,259.08
8.15,0.5,259.03
8.15,0.5,258.98
8.15,0.5,258.93
8.15,0.5,258.88
8.15,0.5,258.83
8.15,0.5,258.78
8.15,0.5,258.73
8.15,0.5,258.68
8.15,0.5,258.63
8.15,0.5,258.58
8.15,0.5,258.53
8.15,0.5,258.48
8.15,0.5,258.43
8.15,0.5,258.26
8.25,0.5,260.89
8.25,0.5,260.84
8.25,0.5,260.79
8.25,0.5,260.74
8.25,0.5,260.69
8.25,0.5,260.64
8.25,0.5,260.59
8.25,0.5,260.54
8.25,0.5,260.49
8.25,0.5,260.44
8.25,0.5,260.39
8.25,0.5,260.34
8.25,0.5,260.29
8.25,0.5,260.24
8.25,0.5,260.19
8.25,0.5,260.14
8.25,0.5,260.09
8.25,0.5,260.04
8.25,0.5,259.99
8.25,0.5,259.94
8.25,0.5,259.89
8.25,0.5,259.84
8.25,0.5,259.79
8.25,0.5,259.74
8.25,0.5,259.69
8.25,0.5,259.64
8.25,0.5,259.59
8.25,0.5,259.54
8.25,0.5,259.49
8.25,0.5,259.44
8.25,0.5,259.39
8.25,0.5,259.34
8.25,0.5,259.29
8.25,0.5,259.24
8.25,0.5,259.19
8.25,0.5,259.14
8.25,0.5,259.09
8.25,0.5,259.04
8.25,0.5,258.99
8.25,0.5,258.94
8.25,0.5,258.89
8.25,0.5,258.84
8.25,0.5,258.79
8.25,0.5,258.74
8.25,0.5,258.69
8.25,0.5,258.64
8.25,0.5,258.59
8.25,0.5,258.54
8.25,0.5,258.49
8.25,0.5,258.44
8.25,0.5,258.26
8.15,0.5,257.71
8.15,0.5,256.66
8.15,0.5,255.11
8.15,0.5,253.06
8.15,0.5,250.51
8.15,0.5,247.46
8.15,0.5,243.91
8.25,0.5,257.71
8.25,0.5,256.66
8.25,0.5,255.11
8.25,0.5,253.06
8.25,0.5,250.51
8.25,0.5,247.46
8.25,0.5,243.91
8.35,0.5,260.9
8.35,0.5,260.85
8.35,0.5,260.8
8.35,0.5,260.75
8.35,0.5,260.7
8.35,0.5,260.65
8.35,0.5,260.6
8.35,0.5,260.55
8.35,0.5,260.5
8.35,0.5,260.45
8.35,0.5,260.4
8.35,0.5,260.35
8.35,0.5,260.3
8.35,0.5,260.25
8.35,0.5,260.2
8.35,0.5,260.15
8.35,0.5,260.1
8.35,0.5,260.05
8.35,0.5,260
8.35,0.5,259.95
8.35,0.5,259.9
8.35,0.5,259.85
8.35,0.5,259.8
8.35,0.5,259.75
8.35,0.5,259.7
8.35,0.5,259.65
8.35,0.5,259.6
8.35,0.5,259.55
8.35,0.5,259.5
8.35,0.5,259.45
8.35,0.5,259.4
8.35,0.5,259.35
8.35,0.5,259.3
8.35,0.5,259.25
8.35,0.5,259.2
8.35,0.5,259.15
8.35,0.5,259.1
8.35,0.5,259.05
8.35,0.5,259
8.35,0.5,258.95
8.35,0.5,258.9
8.35,0.5,258.85
8.35,0.5,258.8
8.35,0.5,258.75
8.35,0.5,258.7
8.35,0.5,258.65
8.35,0.5,258.6
8.35,0.5,258.55
8.35,0.5,258.5
8.35,0.5,258.45
8.35,0.5,258.27
8.45,0.5,260.91
8.45,0.5,260.86
8.45,0.5,260.81
8.45,0.5,260.76
8.45,0.5,260.71
8.45,0.5,260.66
8.45,0.5,260.61
8.45,0.5,260.56
8.45,0.5,260.51
8.45,0.5,260.46
8.45,0.5,260.41
8.45,0.5,260.36
8.45,0.5,260.31
8.45,0.5,260.26
8.45,0.5,260.21
8.45,0.5,260.16
8.45,0.5,260.11
8.45,0.5,260.06
8.45,0.5,260.01
8.45,0.5,259.96
8.45,0.5,259.91
8.45,0.5,259.86
8.45,0.5,259.81
8.45,0.5,259.76
8.45,0.5,259.71
8.45,0.5,259.66
8.45,0.5,259.61
8.45,0.5,259.56
8.45,0.5,259.51
8.45,0.5,259.46
8.45,0.5,259.41
8.45,0.5,259.36
8.45,0.5,259.31
8.45,0.5,259.26
8.45,0.5,259.21
8.45,0.5,259.16
8.45,0.5,259.11
8.45,0.5,259.06
8.45,0.5,259.01
8.45,0.5,258.96
8.45,0.5,258.91
8.45,0.5,258.86
8.45,0.5,258.81
8.45,0.5,258.76
8.45,0.5,258.71
8.45,0.5,258.66
8.45,0.5,258.61
8.45,0.5,258.56
8.45,0.5,258.51
8.45,0.5,258.46
8.45,0.5,258.28
8.35,0.5,257.72
8.35,0.5,256.67
8.35,0.5,255.12
8.35,0.5,253.07
8.35,0.5,250.52
8.35,0.5,247.47
8.35,0.5,243.92
8.45,0.5,257.73
8.45,0.5,256.68
8.45,0.5,255.13
8.45,0.5,253.08
8.45,0.5,250.53
8.45,0.5,247.48
8.45,0.5,243.93
8.55,0.5,260.92
8.55,0.5,260.87
8.55,0.5,260.82
8.55,0.5,260.77
8.55,0.5,260.72
8.55,0.5,260.67
8.55,0.5,260.62
8.55,0.5,260.57
8.55,0.5,260.52
8.55,0.5,260.47
8.55,0.5,260.42
8.55,0.5,260.37
8.55,0.5,260.32
8.55,0.5,260.27
8.55,0.5,260.22
8.55,0.5,260.17
8.55,0.5,260.12
8.55,0.5,260.07
8.55,0.5,260.02
8.55,0.5,259.97
8.55,0.5,259.92
8.55,0.5,259.87
8.55,0.5,259.82
8.55,0.5,259.77
8.55,0.5,259.72
8.55,0.5,259.67
8.55,0.5,259.62
8.55,0.5,259.57
8.55,0.5,259.52
8.55,0.5,259.47
8.55,0.5,259.42
8.55,0.5,259.37
8.55,0.5,259.32
8.55,0.5,259.27
8.55,0.5,259.22
8.55,0.5,259.17
8.55,0.5,259.12
8.55,0.5,259.07
8.55,0.5,259.02
8.55,0.5,258.97
8.55,0.5,258.92
8.55,0.5,258.87
8.55,0.5,258.82
8.55,0.5,258.77
8.55,0.5,258.72
8.55,0.5,258.67
8.55,0.5,258.62
8.55,0.5,258.57
8.55,0.5,258.52
8.55,0.5,258.47
8.55,0.5,258.29
8.65,0.5,260.93
8.65,0.5,260.88
8.65,0.5,260.83
8.65,0.5,260.78
8.65,0.5,260.73
8.65,0.5,260.68
8.65,0.5,260.63
8.65,0.5,260.58
8.65,0.5,260.53
8.65,0.5,260.48
8.65,0.5,260.43
8.65,0.5,260.38
8.65,0.5,260.33
8.65,0.5,260.28
8.65,0.5,260.23
8.65,0.5,260.18
8.65,0.5,260.13
8.65,0.5,260.08
8.65,0.5,260.03
8.65,0.5,259.98
8.65,0.5,259.93
8.65,0.5,259.88
8.65,0.5,259.83
8.65,0.5,259.78
8.65,0.5,259.73
8.65,0.5,259.68
8.65,0.5,259.63
8.65,0.5,259.58
8.65,0.5,259.53
8.65,0.5,259.48
8.65,0.5,259.43
8.65,0.5,259.38
8.65,0.5,259.33
8.65,0.5,259.28
8.65,0.5,259.23
8.65,0.5,259.18
8.65,0.5,259.13
8.65,0.5,259.08
8.65,0.5,259.03
8.65,0.5,258.98
8.65,0.5,258.93
8.65,0.5,258.88
8.65,0.5,258.83
8.65,0.5,258.78
8.65,0.5,258.73
8.65,0.5,258.68
8.65,0.5,258.63
8.65,0.5,258.58
8.65,0.5,258.53
8.65,0.5,258.48
8.65,0.5,258.3
8.55,0.5,257.74
8.55,0.5,256.69
8.55,0.5,255.14
8.55,0.5,253.09
8.55,0.5,250.54
8.55,0.5,247.49
8.55,0.5,243.94
8.65,0.5,257.75
8.65,0.5,256.7
8.65,0.5,255.15
8.65,0.5,253.1
8.65,0.5,250.55
8.65,0.5,247.5
8.65,0.5,243.95
8.75,0.5,260.94
8.75,0.5,260.89
8.75,0.5,260.84
8.75,0.5,260.79
8.75,0.5,260.74
8.75,0.5,260.69
8.75,0.5,260.64
8.75,0.5,260.59
8.75,0.5,260.54
8.75,0.5,260.49
8.75,0.5,260.44
8.75,0.5,260.39
8.75,0.5,260.34
8.75,0.5,260.29
8.75,0.5,260.24
8.75,0.5,260.19
8.75,0.5,260.14
8.75,0.5,260.09
8.75,0.5,260.04
8.75,0.5,259.99
8.75,0.5,259.94
8.75,0.5,259.89
8.75,0.5,259.84
8.75,0.5,259.79
8.75,0.5,259.74
8.75,0.5,259.69
8.75,0.5,259.64
8.75,0.5,259.59
8.75,0.5,259.54
8.75,0.5,259.49
8.75,0.5,259.44
8.75,0.5,259.39
8.75,0.5,259.34
8.75,0.5,259.29
8.75,0.5,259.24
8.75,0.5,259.19
8.75,0.5,259.14
8.75,0.5,259.09
8.75,0.5,259.04
8.75,0.5,258.99
8.75,0.5,258.94
8.75,0.5,258.89
8.75,0.5,258.84
8.75,0.5,258.79
8.75,0.5,258.74
8.75,0.5,258.69
8.75,0.5,258.64
8.75,0.5,258.59
8.75,0.5,258.54
8.75,0.5,258.49
8.75,0.5,258.31
8.85,0.5,260.95
8.85,0.5,260.9
8.85,0.5,260.85
8.85,0.5,260.8
8.85,0.5,260.75
8.85,0.5,260.7
8.85,0.5,260.65
8.85,0.5,260.6
8.85,0.5,260.55
8.85,0.5,260.5
8.85,0.5,260.45
8.85,0.5,260.4
8.85,0.5,260.35
8.85,0.5,260.3
8.85,0.5,260.25
8.85,0.5,260.2
8.85,0.5,260.15
8.85,0.5,260.1
8.85,0.5,260.05
8.85,0.5,260
8.85,0.5,259.95
8.85,0.5,259.9
8.85,0.5,259.85
8.85,0.5,259.8
8.85,0.5,259.75
8.85,0.5,259.7
8.85,0.5,259.65
8.85,0.5,259.6
8.85,0.5,259.55
8.85,0.5,259.5
8.85,0.5,259.45
8.85,0.5,259.4
8.85,0.5,259.35
8.85,0.5,259.3
8.85,0.5,259.25
8.85,0.5,259.2
8.85,0.5,259.15
8.85,0.5,259.1
8.85,0.5,259.05
8.85,0.5,259
8.85,0.5,258.95
8.85,0.5,258.9
8.85,0.5,258.85
8.85,0.5,258.8
8.85,0.5,258.75
8.85,0.5,258.7
8.85,0.5,258.65
8.85,0.5,258.6
8.85,0.5,258.55
8.85,0.5,258.5
8.85,0.5,258.32
8.75,0.5,257.76
8.75,0.5,256.71
8.75,0.5,255.16
8.75,0.5,253.11
8.75,0.5,250.56
8.75,0.5,247.51
8.75,0.5,243.96
8.85,0.5,257.77
8.85,0.5,256.72
8.85,0.5,255.17
8.85,0.5,253.12
8.85,0.5,250.57
8.85,0.5,247.52
8.85,0.5,243.97
8.95,0.5,260.95
8.95,0.5,260.9
8.95,0.5,260.85
8.95,0.5,260.8
8.95,0.5,260.75
8.95,0.5,260.7
8.95,0.5,260.65
8.95,0.5,260.6
8.95,0.5,260.55
8.95,0.5,260.5
8.95,0.5,260.45
8.95,0.5,260.4
8.95,0.5,260.35
8.95,0.5,260.3
8.95,0.5,260.25
8.95,0.5,260.2
8.95,0.5,260.15
8.95,0.5,260.1
8.95,0.5,260.05
8.95,0.5,260
8.95,0.5,259.95
8.95,0.5,259.9
8.95,0.5,259.85
8.95,0.5,259.8
8.95,0.5,259.75
8.95,0.5,259.7
8.95,0.5,259.65
8.95,0.5,259.6
8.95,0.5,259.55
8.95,0.5,259.5
8.95,0.5,259.45
8.95,0.5,259.4
8.95,0.5,259.35
8.95,0.5,259.3
8.95,0.5,259.25
8.95,0.5,259.2
8.95,0.5,259.15
8.95,0.5,259.1
8.95,0.5,259.05
8.95,0.5,259
8.95,0.5,258.95
8.95,0.5,258.9
8.95,0.5,258.85
8.95,0.5,258.8
8.95,0.5,258.75
8.95,0.5,258.7
8.95,0.5,258.65
8.95,0.5,258.6
8.95,0.5,258.55
8.95,0.5,258.5
8.95,0.5,258.33
9.05,0.5,260.96
9.05,0.5,260.91
9.05,0.5,260.86
9.05,0.5,260.81
9.05,0.5,260.76
9.05,0.5,260.71
9.05,0.5,260.66
9.05,0.5,260.61
9.05,0.5,260.56
9.05,0.5,260.51
9.05,0.5,260.46
9.05,0.5,260.41
9.05,0.5,260.36
9.05,0.5,260.31
9.05,0.5,260.26
9.05,0.5,260.21
9.05,0.5,260.16
9.05,0.5,260.11
9.05,0.5,260.06
9.05,0.5,260.01
9.05,0.5,259.96
9.05,0.5,259.91
9.05,0.5,259.86
9.05,0.5,259.81
9.05,0.5,259.76
9.05,0.5,259.71
9.05,0.5,259.66
9.05,0.5,259.61
9.05,0.5,259.56
9.05,0.5,259.51
9.05,0.5,259.46
9.05,0.5,259.41
9.05,0.5,259.36
9.05,0.5,259.31
9.05,0.5,259.26
9.05,0.5,259.21
9.05,0.5,259.16
9.05,0.5,259.11
9.05,0.5,259.06
9.05,0.5,259.01
9.05,0.5,258.96
9.05,0.5,258.91
9.05,0.5,258.86
9.05,0.5,258.81
9.05,0.5,258.76
9.05,0.5,258.71
9.05,0.5,258.66
9.05,0.5,258.61
9.05,0.5,258.56
9.05,0.5,258.51
9.05,0.5,258.34
8.95,0.5,257.78
8.95,0.5,256.73
8.95,0.5,255.18
8.95,0.5,253.13
8.95,0.5,250.58
8.95,0.5,247.53
8.95,0.5,243.98
9.05,0.5,257.79
9.05,0.5,256.74
9.05,0.5,255.19
9.05,0.5,253.14
9.05,0.5,250.59
9.05,0.5,247.54
9.05,0.5,243.99
9.15,0.5,260.97
9.15,0.5,260.92
9.15,0.5,260.87
9.15,0.5,260.82
9.15,0.5,260.77
9.15,0.5,260.72
9.15,0.5,260.67
9.15,0.5,260.62
9.15,0.5,260.57
9.15,0.5,260.52
9.15,0.5,260.47
9.15,0.5,260.42
9.15,0.5,260.37
9.15,0.5,260.32
9.15,0.5,260.27
9.15,0.5,260.22
9.15,0.5,260.17
9.15,0.5,260.12
9.15,0.5,260.07
9.15,0.5,260.02
9.15,0.5,259.97
9.15,0.5,259.92
9.15,0.5,259.87
9.15,0.5,259.82
9.15,0.5,259.77
9.15,0.5,259.72
9.15,0.5,259.67
9.15,0.5,259.62
9.15,0.5,259.57
9.15,0.5,259.52
9.15,0.5,259.47
9.15,0.5,259.42
9.15,0.5,259.37
9.15,0.5,259.32
9.15,0.5,259.27
9.15,0.5,259.22
9.15,0.5,259.17
9.15,0.5,259.12
9.15,0.5,259.07
9.15,0.5,259.02
9.15,0.5,258.97
9.15,0.5,258.92
9.15,0.5,258.87
9.15,0.5,258.82
9.15,0.5,258.77
9.15,0.5,258.72
9.15,0.5,258.67
9.15,0.5,258.62
9.15,0.5,258.57
9.15,0.5,258.52
9.15,0.5,258.34
9.25,0.5,260.97
9.25,0.5,260.92
9.25,0.5,260.87
9.25,0.5,260.82
9.25,0.5,260.77
9.25,0.5,260.72
9.25,0.5,260.67
9.25,0.5,260.62
9.25,0.5,260.57
9.25,0.5,260.52
9.25,0.5,260.47
9.25,0.5,260.42
9.25,0.5,260.37
9.25,0.5,260.32
9.25,0.5,260.27
9.25,0.5,260.22
9.25,0.5,260.17
9.25,0.5,260.12
9.25,0.5,260.07
9.25,0.5,260.02
9.25,0.5,259.97
9.25,0.5,259.92
9.25,0.5,259.87
9.25,0.5,259.82
9.25,0.5,259.77
9.25,0.5,259.72
9.25,0.5,259.67
9.25,0.5,259.62
9.25,0.5,259.57
9.25,0.5,259.52
9.25,0.5,259.47
9.25,0.5,259.42
9.25,0.5,259.37
9.25,0.5,259.32
9.25,0.5,259.27
9.25,0.5,259.22
9.25,0.5,259.17
9.25,0.5,259.12
9.25,0.5,259.07
9.25,0.5,259.02
9.25,0.5,258.97
9.25,0.5,258.92
9.25,0.5,258.87
9.25,0.5,258.82
9.25,0.5,258.77
9.25,0.5,258.72
9.25,0.5,258.67
9.25,0.5,258.62
9.25,0.5,258.57
9.25,0.5,258.52
9.25,0.5,258.35
9.15,0.5,257.79
9.15,0.5,256.74
9.15,0.5,255.19
9.15,0.5,253.14
9.15,0.5,250.59
9.15,0.5,247.54
9.15,0.5,243.99
9.25,0.5,257.8
9.25,0.5,256.75
9.25,0.5,255.2
9.25,0.5,253.15
9.25,0.5,250.6
9.25,0.5,247.55
9.25,0.5,244
9.35,0.5,260.98
9.35,0.5,260.93
9.35,0.5,260.88
9.35,0.5,260.83
9.35,0.5,260.78
9.35,0.5,260.73
9.35,0.5,260.68
9.35,0.5,260.63
9.35,0.5,260.58
9.35,0.5,260.53
9.35,0.5,260.48
9.35,0.5,260.43
9.35,0.5,260.38
9.35,0.5,260.33
9.35,0.5,260.28
9.35,0.5,260.23
9.35,0.5,260.18
9.35,0.5,260.13
9.35,0.5,260.08
9.35,0.5,260.03
9.35,0.5,259.98
9.35,0.5,259.93
9.35,0.5,259.88
9.35,0.5,259.83
9.35,0.5,259.78
9.35,0.5,259.73
9.35,0.5,259.68
9.35,0.5,259.63
9.35,0.5,259.58
9.35,0.5,259.53
9.35,0.5,259.48
9.35,0.5,259.43
9.35,0.5,259.38
9.35,0.5,259.33
9.35,0.5,259.28
9.35,0.5,259.23
9.35,0.5,259.18
9.35,0.5,259.13
9.35,0.5,259.08
9.35,0.5,259.03
9.35,0.5,258.98
9.35,0.5,258.93
9.35,0.5,258.88
9.35,0.5,258.83
9.35,0.5,258.78
9.35,0.5,258.73
9.35,0.5,258.68
9.35,0.5,258.63
9.35,0.5,258.58
9.35,0.5,258.53
9.35,0.5,258.36
9.45,0.5,260.99
9.45,0.5,260.94
9.45,0.5,260.89
9.45,0.5,260.84
9.45,0.5,260.79
9.45,0.5,260.74
9.45,0.5,260.69
9.45,0.5,260.64
9.45,0.5,260.59
9.45,0.5,260.54
9.45,0.5,260.49
9.45,0.5,260.44
9.45,0.5,260.39
9.45,0.5,260.34
9.45,0.5,260.29
9.45,0.5,260.24
9.45,0.5,260.19
9.45,0.5,260.14
9.45,0.5,260.09
9.45,0.5,260.04
9.45,0.5,259.99
9.45,0.5,259.94
9.45,0.5,259.89
9.45,0.5,259.84
9.45,0.5,259.79
9.45,0.5,259.74
9.45,0.5,259.69
9.45,0.5,259.64
9.45,0.5,259.59
9.45,0.5,259.54
9.45,0.5,259.49
9.45,0.5,259.44
9.45,0.5,259.39
9.45,0.5,259.34
9.45,0.5,259.29
9.45,0.5,259.24
9.45,0.5,259.19
9.45,0.5,259.14
9.45,0.5,259.09
9.45,0.5,259.04
9.45,0.5,258.99
9.45,0.5,258.94
9.45,0.5,258.89
9.45,0.5,258.84
9.45,0.5,258.79
9.45,0.5,258.74
9.45,0.5,258.69
9.45,0.5,258.64
9.45,0.5,258.59
9.45,0.5,258.54
9.45,0.5,258.36
9.35,0.5,257.81
9.35,0.5,256.76
9.35,0.5,255.21
9.35,0.5,253.16
9.35,0.5,250.61
9.35,0.5,247.56
9.35,0.5,244.01
9.45,0.5,257.81
9.45,0.5,256.76
9.45,0.5,255.21
9.45,0.5,253.16
9.45,0.5,250.61
9.45,0.5,247.56
9.45,0.5,244.01
9.55,0.5,260.99
9.55,0.5,260.94
9.55,0.5,260.89
9.55,0.5,260.84
9.55,0.5,260.79
9.55,0.5,260.74
9.55,0.5,260.69
9.55,0.5,260.64
9.55,0.5,260.59
9.55,0.5,260.54
9.55,0.5,260.49
9.55,0.5,260.44
9.55,0.5,260.39
9.55,0.5,260.34
9.55,0.5,260.29
9.55,0.5,260.24
9.55,0.5,260.19
9.55,0.5,260.14
9.55,0.5,260.09
9.55,0.5,260.04
9.55,0.5,259.99
9.55,0.5,259.94
9.55,0.5,259.89
9.55,0.5,259.84
9.55,0.5,259.79
9.55,0.5,259.74
9.55,0.5,259.69
9.55,0.5,259.64
9.55,0.5,259.59
9.55,0.5,259.54
9.55,0.5,259.49
9.55,0.5,259.44
9.55,0.5,259.39
9.55,0.5,259.34
9.55,0.5,259.29
9.55,0.5,259.24
9.55,0.5,259.19
9.55,0.5,259.14
9.55,0.5,259.09
9.55,0.5,259.04
9.55,0.5,258.99
9.55,0.5,258.94
9.55,0.5,258.89
9.55,0.5,258.84
9.55,0.5,258.79
9.55,0.5,258.74
9.55,0.5,258.69
9.55,0.5,258.64
9.55,0.5,258.59
9.55,0.5,258.54
9.55,0.5,258.37
9.65,0.5,261
9.65,0.5,260.95
9.65,0.5,260.9
9.65,0.5,260.85
9.65,0.5,260.8
9.65,0.5,260.75
9.65,0.5,260.7
9.65,0.5,260.65
9.65,0.5,260.6
9.65,0.5,260.55
9.65,0.5,260.5
9.65,0.5,260.45
9.65,0.5,260.4
9.65,0.5,260.35
9.65,0.5,260.3
9.65,0.5,260.25
9.65,0.5,260.2
9.65,0.5,260.15
9.65,0.5,260.1
9.65,0.5,260.05
9.65,0.5,260
9.65,0.5,259.95
9.65,0.5,259.9
9.65,0.5,259.85
9.65,0.5,259.8
9.65,0.5,259.75
9.65,0.5,259.7
9.65,0.5,259.65
9.65,0.5,259.6
9.65,0.5,259.55
9.65,0.5,259.5
9.65,0.5,259.45
9.65,0.5,259.4
9.65,0.5,259.35
9.65,0.5,259.3
9.65,0.5,259.25
9.65,0.5,259.2
9.65,0.5,259.15
9.65,0.5,259.1
9.65,0.5,259.05
9.65,0.5,259
9.65,0.5,258.95
9.65,0.5,258.9
9.65,0.5,258.85
9.65,0.5,258.8
9.65,0.5,258.75
9.65,0.5,258.7
9.65,0.5,258.65
9.65,0.5,258.6
9.65,0.5,258.55
9.65,0.5,258.38
9.55,0.5,257.82
9.55,0.5,256.77
9.55,0.5,255.22
9.55,0.5,253.17
9.55,0.5,250.62
9.55,0.5,247.57
9.55,0.5,244.02
9.65,0.5,257.83
9.65,0.5,256.78
9.65,0.5,255.23
9.65,0.5,253.18
9.65,0.5,250.63
9.65,0.5,247.58
9.65,0.5,244.03
9.75,0.5,261.01
9.75,0.5,260.96
9.75,0.5,260.91
9.75,0.5,260.86
9.75,0.5,260.81
9.75,0.5,260.76
9.75,0.5,260.71
9.75,0.5,260.66
9.75,0.5,260.61
9.75,0.5,260.56
9.75,0.5,260.51
9.75,0.5,260.46
9.75,0.5,260.41
9.75,0.5,260.36
9.75,0.5,260.31
9.75,0.5,260.26
9.75,0.5,260.21
9.75,0.5,260.16
9.75,0.5,260.11
9.75,0.5,260.06
9.75,0.5,260.01
9.75,0.5,259.96
9.75,0.5,259.91
9.75,0.5,259.86
9.75,0.5,259.81
9.75,0.5,259.76
9.75,0.5,259.71
9.75,0.5,259.66
9.75,0.5,259.61
9.75,0.5,259.56
9.75,0.5,259.51
9.75,0.5,259.46
9.75,0.5,259.41
9.75,0.5,259.36
9.75,0.5,259.31
9.75,0.5,259.26
9.75,0.5,259.21
9.75,0.5,259.16
9.75,0.5,259.11
9.75,0.5,259.06
9.75,0.5,259.01
9.75,0.5,258.96
9.75,0.5,258.91
9.75,0.5,258.86
9.75,0.5,258.81
9.75,0.5,258.76
9.75,0.5,258.71
9.75,0.5,258.66
9.75,0.5,258.61
9.75,0.5,258.56
9.75,0.5,258.38
9.85,0.5,261.01
9.85,0.5,260.96
9.85,0.5,260.91
9.85,0.5,260.86
9.85,0.5,260.81
9.85,0.5,260.76
9.85,0.5,260.71
9.85,0.5,260.66
9.85,0.5,260.61
9.85,0.5,260.56
9.85,0.5,260.51
9.85,0.5,260.46
9.85,0.5,260.41
9.85,0.5,260.36
9.85,0.5,260.31
9.85,0.5,260.26
9.85,0.5,260.21
9.85,0.5,260.16
9.85,0.5,260.11
9.85,0.5,260.06
9.85,0.5,260.01
9.85,0.5,259.96
9.85,0.5,259.91
9.85,0.5,259.86
9.85,0.5,259.81
9.85,0.5,259.76
9.85,0.5,259.71
9.85,0.5,259.66
9.85,0.5,259.61
9.85,0.5,259.56
9.85,0.5,259.51
9.85,0.5,259.46
9.85,0.5,259.41
9.85,0.5,259.36
9.85,0.5,259.31
9.85,0.5,259.26
9.85,0.5,259.21
9.85,0.5,259.16
9.85,0.5,259.11
9.85,0.5,259.06
9.85,0.5,259.01
9.85,0.5,258.96
9.85,0.5,258.91
9.85,0.5,258.86
9.85,0.5,258.81
9.85,0.5,258.76
9.85,0.5,258.71
9.85,0.5,258.66
9.85,0.5,258.61
9.85,0.5,258.56
9.85,0.5,258.39
9.75,0.5,257.83
9.75,0.5,256.78
9.75,0.5,255.23
9.75,0.5,253.18
9.75,0.5,250.63
9.75,0.5,247.58
9.75,0.5,244.03
9.85,0.5,257.84
9.85,0.5,256.79
9.85,0.5,255.24
9.85,0.5,253.19
9.85,0.5,250.64
9.85,0.5,247.59
9.85,0.5,244.04
